Gene_Name,Product,Lineage,Tax ID,GO_Terms
trpC,Indole-3-glycerol phosphate synthase,,2517203,GO:0004425 (indole-3-glycerol-phosphate synthase activity) [Confidence: IEA:UniProtKB-EC]; GO:0004640 (phosphoribosylanthranilate isomerase activity) [Confidence: IEA:TreeGrafter]
trpD,Anthranilate phosphoribosyltransferase,,2517203,GO:0004048 (anthranilate phosphoribosyltransferase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0000287 (magnesium ion binding) [Confidence: IEA:UniProtKB-UniRule]
trpG,Anthranilate synthase component 2,,2517203,GO:0004049 (anthranilate synthase activity) [Confidence: IEA:TreeGrafter]
trpE,Anthranilate synthase component 1,,2517203,GO:0004049 (anthranilate synthase activity) [Confidence: IEA:InterPro]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]
pncB,Nicotinate phosphoribosyltransferase,,2517203,GO:0016757 (glycosyltransferase activity) [Confidence: IEA:UniProtKB-KW]; GO:0004516 (nicotinate phosphoribosyltransferase activity) [Confidence: IEA:UniProtKB-EC]
glpK_2,Glycerol kinase,,2517203,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0004370 (glycerol kinase activity) [Confidence: IEA:UniProtKB-UniRule]
tdh_2,L-threonine 3-dehydrogenase,,2517203,GO:0004412 (homoserine dehydrogenase activity) [Confidence: IEA:UniProtKB-EC]; GO:0050661 (NADP binding) [Confidence: IEA:InterPro]
thiG,Thiazole synthase,,2517203,GO:1990107 (thiazole synthase activity) [Confidence: IEA:UniProtKB-EC]
hisF_1,Imidazole glycerol phosphate synthase subunit HisF,,2517203,GO:0000107 (imidazoleglycerol-phosphate synthase activity) [Confidence: IEA:InterPro]; GO:0016829 (lyase activity) [Confidence: IEA:UniProtKB-KW]
rpiA_2,Ribose-5-phosphate isomerase A,,2517203,GO:0004751 (ribose-5-phosphate isomerase activity) [Confidence: IEA:UniProtKB-UniRule]
rfcS_2,Replication factor C small subunit,,2517203,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0016887 (ATP hydrolysis activity) [Confidence: IEA:InterPro]; GO:0003677 (DNA binding) [Confidence: IEA:InterPro]; GO:0003689 (DNA clamp loader activity) [Confidence: IEA:UniProtKB-UniRule]
btuD_31,Vitamin B12 import ATP-binding protein BtuD,,2517203,No GO terms found
tal,putative transaldolase,,2517203,GO:0016832 (aldehyde-lyase activity) [Confidence: IEA:InterPro]
dxs_1,1-deoxy-D-xylulose-5-phosphate synthase,,2517203,GO:1990107 (thiazole synthase activity) [Confidence: IEA:UniProtKB-EC]
dxs_2,1-deoxy-D-xylulose-5-phosphate synthase,,2517203,GO:1990107 (thiazole synthase activity) [Confidence: IEA:UniProtKB-EC]
vat_2,VCP-like ATPase,,2517203,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0016887 (ATP hydrolysis activity) [Confidence: IEA:InterPro]
trpB2,Tryptophan synthase beta chain 2,,2517203,GO:0004834 (tryptophan synthase activity) [Confidence: IEA:UniProtKB-UniRule]
thrS-cat_1,Threonine--tRNA ligase catalytic subunit,,2517203,GO:0002161 (aminoacyl-tRNA editing activity) [Confidence: IEA:UniProtKB-ARBA]; GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]; GO:0004829 (threonine-tRNA ligase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0000049 (tRNA binding) [Confidence: IEA:UniProtKB-KW]
thrS-cat_2,Threonine--tRNA ligase catalytic subunit,,2517203,GO:0002161 (aminoacyl-tRNA editing activity) [Confidence: IEA:UniProtKB-ARBA]; GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]; GO:0004829 (threonine-tRNA ligase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0000049 (tRNA binding) [Confidence: IEA:UniProtKB-KW]
apt_2,Adenine phosphoribosyltransferase,,2517203,GO:0003999 (adenine phosphoribosyltransferase activity) [Confidence: IEA:UniProtKB-EC]
gpmA,2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase,,2517203,GO:0016868 (intramolecular phosphotransferase activity) [Confidence: IEA:InterPro]
eno,Enolase,,2517203,GO:0000287 (magnesium ion binding) [Confidence: IEA:InterPro]; GO:0004634 (phosphopyruvate hydratase activity) [Confidence: IEA:InterPro]
purH,Bifunctional purine biosynthesis protein PurH,,2517203,GO:0003937 (IMP cyclohydrolase activity) [Confidence: IEA:UniProtKB-EC]; GO:0004643 (phosphoribosylaminoimidazolecarboxamide formyltransferase activity) [Confidence: IEA:UniProtKB-EC]
uvrA,UvrABC system protein A,,2517203,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0003677 (DNA binding) [Confidence: IEA:UniProtKB-KW]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]; GO:0004518 (nuclease activity) [Confidence: IEA:UniProtKB-KW]
aqpM_1,Aquaporin AqpM,,2159,GO:0015267 (channel activity) [Confidence: IEA:InterPro]
pnp,Polyribonucleotide nucleotidyltransferase,,2159,GO:0047847 (deoxyuridine phosphorylase activity) [Confidence: IEA:UniProtKB-EC]; GO:0004850 (uridine phosphorylase activity) [Confidence: IEA:UniProtKB-EC]
wecC,UDP-N-acetyl-D-mannosamine dehydrogenase,,2159,"GO:0051287 (NAD binding) [Confidence: IEA:InterPro]; GO:0016628 (oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor) [Confidence: IEA:InterPro]; GO:0089714 (UDP-N-acetyl-D-mannosamine dehydrogenase activity) [Confidence: IEA:UniProtKB-EC]"
msrB_1,Peptide methionine sulfoxide reductase MsrB,,2159,GO:0033743 (peptide-methionine (R)-S-oxide reductase activity) [Confidence: IEA:InterPro]; GO:0008113 (peptide-methionine (S)-S-oxide reductase activity) [Confidence: IEA:InterPro]
cobB,NAD-dependent protein deacetylase,,2159,"GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0042242 (cobyrinic acid a,c-diamide synthase activity) [Confidence: IEA:UniProtKB-UniRule]"
malK_2,Trehalose,,2159,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0016887 (ATP hydrolysis activity) [Confidence: IEA:InterPro]
fadB,Fatty acid oxidation complex subunit alpha,,2159,GO:0003857 (3-hydroxyacyl-CoA dehydrogenase activity) [Confidence: IEA:UniProtKB-EC]; GO:0070403 (NAD+ binding) [Confidence: IEA:InterPro]
arnB_2,UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase,,2159,GO:0030170 (pyridoxal phosphate binding) [Confidence: IEA:TreeGrafter]; GO:0099620 (UDP-4-amino-4-deoxy-L-arabinose aminotransferase) [Confidence: IEA:UniProtKB-EC]
arnC_5,Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase,,2159,GO:0016757 (glycosyltransferase activity) [Confidence: IEA:UniProtKB-KW]
malK_3,Trehalose,,2159,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0016887 (ATP hydrolysis activity) [Confidence: IEA:InterPro]; GO:0042626 (ATPase-coupled transmembrane transporter activity) [Confidence: IEA:TreeGrafter]
mltF,Membrane-bound lytic murein transglycosylase F,,2159,No GO terms found
trpA,Tryptophan synthase alpha chain,,2159,GO:0004834 (tryptophan synthase activity) [Confidence: IEA:UniProtKB-UniRule]
trpB,Tryptophan synthase beta chain,,2159,GO:0004834 (tryptophan synthase activity) [Confidence: IEA:UniProtKB-UniRule]
trpD,Anthranilate phosphoribosyltransferase,,2159,GO:0004048 (anthranilate phosphoribosyltransferase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0000287 (magnesium ion binding) [Confidence: IEA:UniProtKB-UniRule]
trpG,Anthranilate synthase component 2,,2159,GO:0004049 (anthranilate synthase activity) [Confidence: IEA:UniProtKB-EC]
trpE,Anthranilate synthase component 1,,2159,GO:0004049 (anthranilate synthase activity) [Confidence: IEA:UniProtKB-EC]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]
ogt,Methylated-DNA--protein-cysteine methyltransferase,,2159,GO:0003908 (methylated-DNA-[protein]-cysteine S-methyltransferase activity) [Confidence: IEA:UniProtKB-UniRule]
tatD_2,Tat-linked quality control protein TatD,,2159,GO:0004536 (DNA nuclease activity) [Confidence: IEA:InterPro]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]
malK_4,Trehalose,,2159,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0016887 (ATP hydrolysis activity) [Confidence: IEA:InterPro]
btuD_14,Vitamin B12 import ATP-binding protein BtuD,,2159,No GO terms found
tdh,L-threonine 3-dehydrogenase,,2159,GO:0008743 (L-threonine 3-dehydrogenase activity) [Confidence: IEA:UniProtKB-EC]
ispD_2,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,,2159,GO:0050518 (2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity) [Confidence: IEA:TreeGrafter]; GO:0047349 (D-ribitol-5-phosphate cytidylyltransferase activity) [Confidence: IEA:InterPro]
thiE,Thiamine-phosphate synthase,,2159,GO:0000287 (magnesium ion binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0004789 (thiamine-phosphate diphosphorylase activity) [Confidence: IEA:UniProtKB-UniRule]
upp,Uracil phosphoribosyltransferase,,2159,GO:0005525 (GTP binding) [Confidence: IEA:UniProtKB-KW]; GO:0000287 (magnesium ion binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0004845 (uracil phosphoribosyltransferase activity) [Confidence: IEA:UniProtKB-UniRule]
hcaB,3-phenylpropionate-dihydrodiol,,2159,No GO terms found
tdh_1,L-threonine 3-dehydrogenase,,2159,GO:0008743 (L-threonine 3-dehydrogenase activity) [Confidence: IEA:UniProtKB-EC]
wecC,UDP-N-acetyl-D-mannosamine dehydrogenase,,2159,"GO:0051287 (NAD binding) [Confidence: IEA:InterPro]; GO:0016628 (oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor) [Confidence: IEA:InterPro]; GO:0089714 (UDP-N-acetyl-D-mannosamine dehydrogenase activity) [Confidence: IEA:UniProtKB-EC]"
pnp,Polyribonucleotide nucleotidyltransferase,,2159,GO:0047847 (deoxyuridine phosphorylase activity) [Confidence: IEA:UniProtKB-EC]; GO:0004850 (uridine phosphorylase activity) [Confidence: IEA:UniProtKB-EC]
ogt,Methylated-DNA--protein-cysteine methyltransferase,,2159,GO:0003908 (methylated-DNA-[protein]-cysteine S-methyltransferase activity) [Confidence: IEA:UniProtKB-UniRule]
trpE,Anthranilate synthase component 1,,2159,GO:0004049 (anthranilate synthase activity) [Confidence: IEA:UniProtKB-EC]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]
trpG,Anthranilate synthase component 2,,2159,GO:0004049 (anthranilate synthase activity) [Confidence: IEA:UniProtKB-EC]
trpD,Anthranilate phosphoribosyltransferase,,2159,GO:0004048 (anthranilate phosphoribosyltransferase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0000287 (magnesium ion binding) [Confidence: IEA:UniProtKB-UniRule]
trpB,Tryptophan synthase beta chain,,2159,GO:0004834 (tryptophan synthase activity) [Confidence: IEA:UniProtKB-UniRule]
trpA,Tryptophan synthase alpha chain,,2159,GO:0004834 (tryptophan synthase activity) [Confidence: IEA:UniProtKB-UniRule]
cobB,NAD-dependent protein deacetylase,,2159,"GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0042242 (cobyrinic acid a,c-diamide synthase activity) [Confidence: IEA:UniProtKB-UniRule]"
malK_1,Trehalose,,2159,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0016887 (ATP hydrolysis activity) [Confidence: IEA:InterPro]
fadB,Fatty acid oxidation complex subunit alpha,,2159,GO:0003857 (3-hydroxyacyl-CoA dehydrogenase activity) [Confidence: IEA:UniProtKB-EC]; GO:0070403 (NAD+ binding) [Confidence: IEA:InterPro]
thiE,Thiamine-phosphate synthase,,2159,GO:0000287 (magnesium ion binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0004789 (thiamine-phosphate diphosphorylase activity) [Confidence: IEA:UniProtKB-UniRule]
mltF,Membrane-bound lytic murein transglycosylase F,,2159,No GO terms found
malK_2,Trehalose,,2159,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0016887 (ATP hydrolysis activity) [Confidence: IEA:InterPro]
arnB_2,UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase,,2159,GO:0030170 (pyridoxal phosphate binding) [Confidence: IEA:TreeGrafter]; GO:0099620 (UDP-4-amino-4-deoxy-L-arabinose aminotransferase) [Confidence: IEA:UniProtKB-EC]
arnC_6,Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase,,2159,GO:0016757 (glycosyltransferase activity) [Confidence: IEA:UniProtKB-KW]
upp,Uracil phosphoribosyltransferase,,2159,GO:0005525 (GTP binding) [Confidence: IEA:UniProtKB-KW]; GO:0000287 (magnesium ion binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0004845 (uracil phosphoribosyltransferase activity) [Confidence: IEA:UniProtKB-UniRule]
ispD_2,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,,2159,GO:0050518 (2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity) [Confidence: IEA:TreeGrafter]; GO:0047349 (D-ribitol-5-phosphate cytidylyltransferase activity) [Confidence: IEA:InterPro]
malK_3,Trehalose,,2159,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0016887 (ATP hydrolysis activity) [Confidence: IEA:InterPro]; GO:0042626 (ATPase-coupled transmembrane transporter activity) [Confidence: IEA:TreeGrafter]
msrB,Peptide methionine sulfoxide reductase MsrB,,2159,GO:0033743 (peptide-methionine (R)-S-oxide reductase activity) [Confidence: IEA:InterPro]
arnB,UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase,,2159,GO:0030170 (pyridoxal phosphate binding) [Confidence: IEA:TreeGrafter]; GO:0008483 (transaminase activity) [Confidence: IEA:TreeGrafter]
arnB_1,UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase,,2159,GO:0030170 (pyridoxal phosphate binding) [Confidence: IEA:TreeGrafter]; GO:0099620 (UDP-4-amino-4-deoxy-L-arabinose aminotransferase) [Confidence: IEA:UniProtKB-EC]
msrA_1,Peptide methionine sulfoxide reductase MsrA,,2159,GO:0033743 (peptide-methionine (R)-S-oxide reductase activity) [Confidence: IEA:InterPro]; GO:0008113 (peptide-methionine (S)-S-oxide reductase activity) [Confidence: IEA:InterPro]
wecC,UDP-N-acetyl-D-mannosamine dehydrogenase,,2159,"GO:0051287 (NAD binding) [Confidence: IEA:InterPro]; GO:0016628 (oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor) [Confidence: IEA:InterPro]; GO:0089714 (UDP-N-acetyl-D-mannosamine dehydrogenase activity) [Confidence: IEA:UniProtKB-EC]"
arnC_2,Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase,,2159,GO:0016757 (glycosyltransferase activity) [Confidence: IEA:UniProtKB-KW]
tatD_1,Tat-linked quality control protein TatD,,2159,GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]; GO:0004518 (nuclease activity) [Confidence: IEA:UniProtKB-KW]
pnp,Polyribonucleotide nucleotidyltransferase,,2159,GO:0047847 (deoxyuridine phosphorylase activity) [Confidence: IEA:UniProtKB-EC]; GO:0004850 (uridine phosphorylase activity) [Confidence: IEA:UniProtKB-EC]
tdh_2,L-threonine 3-dehydrogenase,,2159,GO:0008743 (L-threonine 3-dehydrogenase activity) [Confidence: IEA:UniProtKB-EC]; GO:0050256 (ribitol-5-phosphate 2-dehydrogenase [(NAD(P)+] activity) [Confidence: IEA:InterPro]
ispD_2,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,,2159,GO:0050518 (2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity) [Confidence: IEA:TreeGrafter]; GO:0047349 (D-ribitol-5-phosphate cytidylyltransferase activity) [Confidence: IEA:InterPro]
arnB_2,UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase,,2159,GO:0030170 (pyridoxal phosphate binding) [Confidence: IEA:TreeGrafter]; GO:0099620 (UDP-4-amino-4-deoxy-L-arabinose aminotransferase) [Confidence: IEA:UniProtKB-EC]
btuD_11,Vitamin B12 import ATP-binding protein BtuD,,2159,No GO terms found
rpoC_2,DNA-directed RNA polymerase subunit beta,,2159,GO:0003677 (DNA binding) [Confidence: IEA:UniProtKB-KW]; GO:0001066 (plastid single subunit type RNA polymerase activity) [Confidence: IEA:UniProtKB-EC]; GO:0001054 (RNA polymerase I activity) [Confidence: IEA:UniProtKB-EC]; GO:0001055 (RNA polymerase II activity) [Confidence: IEA:UniProtKB-EC]; GO:0001056 (RNA polymerase III activity) [Confidence: IEA:UniProtKB-EC]; GO:0001057 (RNA polymerase IV activity) [Confidence: IEA:UniProtKB-EC]; GO:0001058 (RNA polymerase V activity) [Confidence: IEA:UniProtKB-EC]
hldE,Bifunctional protein HldE,,2159,GO:0033785 (heptose 7-phosphate kinase activity) [Confidence: IEA:TreeGrafter]; GO:0033786 (heptose-1-phosphate adenylyltransferase activity) [Confidence: IEA:TreeGrafter]
pnp_2,Polyribonucleotide nucleotidyltransferase,,2159,GO:0004654 (polyribonucleotide nucleotidyltransferase activity) [Confidence: IEA:UniProtKB-EC]; GO:0003723 (RNA binding) [Confidence: IEA:UniProtKB-UniRule]
cobB,NAD-dependent protein deacetylase,,2159,"GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0042242 (cobyrinic acid a,c-diamide synthase activity) [Confidence: IEA:UniProtKB-UniRule]"
malK_1,Trehalose,,2159,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0016887 (ATP hydrolysis activity) [Confidence: IEA:InterPro]
fadB,Fatty acid oxidation complex subunit alpha,,2159,GO:0003857 (3-hydroxyacyl-CoA dehydrogenase activity) [Confidence: IEA:UniProtKB-EC]; GO:0070403 (NAD+ binding) [Confidence: IEA:InterPro]
thiE,Thiamine-phosphate synthase,,2159,GO:0000287 (magnesium ion binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0004789 (thiamine-phosphate diphosphorylase activity) [Confidence: IEA:UniProtKB-UniRule]
ispD,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,,2159,GO:0050518 (2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity) [Confidence: IEA:TreeGrafter]
upp,Uracil phosphoribosyltransferase,,2159,GO:0005525 (GTP binding) [Confidence: IEA:UniProtKB-KW]; GO:0000287 (magnesium ion binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0004845 (uracil phosphoribosyltransferase activity) [Confidence: IEA:UniProtKB-UniRule]
mltF,Membrane-bound lytic murein transglycosylase F,,2159,No GO terms found
malK_2,Trehalose,,2159,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0016887 (ATP hydrolysis activity) [Confidence: IEA:InterPro]
wecC,UDP-N-acetyl-D-mannosamine dehydrogenase,,2159,"GO:0051287 (NAD binding) [Confidence: IEA:InterPro]; GO:0016628 (oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor) [Confidence: IEA:InterPro]; GO:0089714 (UDP-N-acetyl-D-mannosamine dehydrogenase activity) [Confidence: IEA:UniProtKB-EC]"
pnp,Polyribonucleotide nucleotidyltransferase,,2159,GO:0047847 (deoxyuridine phosphorylase activity) [Confidence: IEA:UniProtKB-EC]; GO:0004850 (uridine phosphorylase activity) [Confidence: IEA:UniProtKB-EC]
msrB,Peptide methionine sulfoxide reductase MsrB,,2159,GO:0033743 (peptide-methionine (R)-S-oxide reductase activity) [Confidence: IEA:InterPro]
trpA,Tryptophan synthase alpha chain,,2159,GO:0004834 (tryptophan synthase activity) [Confidence: IEA:UniProtKB-UniRule]
trpB,Tryptophan synthase beta chain,,2159,GO:0004834 (tryptophan synthase activity) [Confidence: IEA:UniProtKB-UniRule]
trpD,Anthranilate phosphoribosyltransferase,,2159,GO:0004048 (anthranilate phosphoribosyltransferase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0000287 (magnesium ion binding) [Confidence: IEA:UniProtKB-UniRule]
trpG,Anthranilate synthase component 2,,2159,GO:0004049 (anthranilate synthase activity) [Confidence: IEA:UniProtKB-EC]
trpE,Anthranilate synthase component 1,,2159,GO:0004049 (anthranilate synthase activity) [Confidence: IEA:UniProtKB-EC]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]
ogt,Methylated-DNA--protein-cysteine methyltransferase,,2159,GO:0003908 (methylated-DNA-[protein]-cysteine S-methyltransferase activity) [Confidence: IEA:UniProtKB-UniRule]
thiE,Thiamine-phosphate synthase,,2159,GO:0000287 (magnesium ion binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0004789 (thiamine-phosphate diphosphorylase activity) [Confidence: IEA:UniProtKB-UniRule]
fadB,Fatty acid oxidation complex subunit alpha,,2159,GO:0003857 (3-hydroxyacyl-CoA dehydrogenase activity) [Confidence: IEA:UniProtKB-EC]; GO:0070403 (NAD+ binding) [Confidence: IEA:InterPro]
malK_1,Trehalose,,2159,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0016887 (ATP hydrolysis activity) [Confidence: IEA:InterPro]
trpA,Tryptophan synthase alpha chain,,2159,GO:0004834 (tryptophan synthase activity) [Confidence: IEA:UniProtKB-UniRule]
trpB,Tryptophan synthase beta chain,,2159,GO:0004834 (tryptophan synthase activity) [Confidence: IEA:UniProtKB-UniRule]
